"Time","MFC in Counter value ls","MFC in Measure ccs/min","MFC in Setpoint ccs/min","Meter Out Counter value ls","Meter Out Measure ccs/min"
﻿"2022-05-17 10:21:05.284",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:22:05.288",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:23:05.279",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:24:05.280",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:25:05.268",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:26:05.272",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:27:05.276",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:28:05.269",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:29:05.268",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:30:05.272",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:31:05.276",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:32:05.267",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:33:05.268",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:34:05.256",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:35:05.260",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:36:05.264",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:37:05.255",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:38:05.256",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:39:05.261",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:40:05.265",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:41:05.254",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:42:05.256",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:43:05.262",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:44:05.248",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:45:05.253",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:46:05.240",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:47:05.244",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:48:05.249",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:49:05.239",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:50:05.241",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:51:05.245",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:52:05.249",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:53:05.237",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:54:05.230",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:55:05.230",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:56:05.233",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:57:05.238",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:58:05.229",5.632257,0,0,5.584554,0
﻿"2022-05-17 10:59:05.229",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:00:05.233",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:01:05.237",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:02:05.227",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:03:05.229",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:04:05.216",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:05:05.220",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:06:05.225",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:07:05.216",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:08:05.217",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:09:05.221",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:10:05.225",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:11:05.212",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:12:05.217",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:13:05.222",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:14:05.208",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:15:05.213",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:16:05.203",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:17:05.205",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:18:05.210",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:19:05.213",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:20:05.201",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:21:05.205",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:22:05.209",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:23:05.197",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:24:05.189",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:25:05.188",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:26:05.195",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:27:05.187",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:28:05.186",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:29:05.191",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:30:05.194",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:31:05.184",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:32:05.185",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:33:05.189",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:34:05.177",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:35:05.181",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:36:05.173",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:37:05.173",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:38:05.177",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:39:05.170",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:40:05.171",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:41:05.181",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:42:05.179",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:43:05.169",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:44:05.169",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:45:05.174",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:46:05.178",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:47:05.168",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:48:05.169",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:49:05.174",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:50:05.165",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:51:05.166",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:52:05.172",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:53:05.175",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:54:05.162",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:55:05.166",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:56:05.156",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:57:05.158",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:58:05.162",5.632257,0,0,5.584554,0
﻿"2022-05-17 11:59:05.154",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:00:05.154",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:01:05.158",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:02:05.162",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:03:05.151",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:04:05.156",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:05:05.158",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:06:05.164",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:07:05.151",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:08:05.155",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:09:05.159",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:10:05.150",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:11:05.151",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:12:05.155",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:13:05.159",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:14:05.147",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:15:05.151",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:16:05.141",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:17:05.144",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:18:05.147",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:19:05.140",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:20:05.139",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:21:05.143",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:22:05.138",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:23:05.138",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:24:05.128",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:25:05.127",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:26:05.132",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:27:05.136",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:28:05.125",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:29:05.128",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:30:05.131",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:31:05.121",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:32:05.123",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:33:05.128",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:34:05.114",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:35:05.119",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:36:05.107",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:37:05.112",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:38:05.115",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:39:05.108",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:40:05.107",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:41:05.112",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:42:05.116",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:43:05.106",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:44:05.096",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:45:05.097",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:46:05.099",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:47:05.103",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:48:05.095",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:49:05.095",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:50:05.100",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:51:05.104",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:52:05.092",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:53:05.095",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:54:05.084",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:55:05.087",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:56:05.092",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:57:05.083",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:58:05.083",5.632257,0,0,5.584554,0
﻿"2022-05-17 12:59:05.088",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:00:05.091",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:01:05.081",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:02:05.084",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:03:05.072",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:04:05.075",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:05:05.066",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:06:05.067",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:07:05.073",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:08:05.076",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:09:05.064",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:10:05.069",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:11:05.072",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:12:05.065",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:13:05.064",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:14:05.068",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:15:05.058",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:16:05.059",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:17:05.064",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:18:05.056",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:19:05.057",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:20:05.060",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:21:05.053",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:22:05.053",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:23:05.056",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:24:05.043",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:25:05.048",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:26:05.040",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:27:05.039",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:28:05.044",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:29:05.048",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:30:05.039",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:31:05.040",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:32:05.044",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:33:05.050",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:34:05.036",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:35:05.041",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:36:05.030",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:37:05.033",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:38:05.036",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:39:05.028",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:40:05.028",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:41:05.033",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:42:05.036",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:43:05.026",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:44:05.017",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:45:05.019",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:46:05.020",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:47:05.025",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:48:05.016",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:49:05.017",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:50:05.021",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:51:05.013",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:52:05.013",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:53:05.022",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:54:05.021",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:55:05.012",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:56:05.013",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:57:05.017",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:58:05.021",5.632257,0,0,5.584554,0
﻿"2022-05-17 13:59:05.011",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:00:05.013",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:01:05.018",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:02:05.021",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:03:05.010",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:04:05.013",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:05:05.017",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:06:05.007",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:07:05.010",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:08:05.014",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:09:05.004",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:10:05.006",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:11:05.009",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:12:05.014",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:13:05.003",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:14:05.006",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:15:04.994",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:16:04.998",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:17:05.002",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:18:04.994",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:19:04.994",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:20:04.998",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:21:05.002",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:22:04.991",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:23:04.994",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:24:04.999",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:25:04.989",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:26:04.991",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:27:04.995",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:28:04.999",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:29:04.990",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:30:04.991",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:31:04.995",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:32:04.999",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:33:04.988",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:34:04.978",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:35:04.978",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:36:04.983",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:37:04.987",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:38:04.991",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:39:04.979",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:40:04.983",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:41:04.987",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:42:04.978",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:43:04.979",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:44:04.969",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:45:04.971",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:46:04.975",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:47:04.966",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:48:04.967",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:49:04.971",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:50:04.963",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:51:04.964",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:52:04.967",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:53:04.971",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:54:04.962",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:55:04.963",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:56:04.972",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:57:04.972",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:58:04.961",5.632257,0,0,5.584554,0
﻿"2022-05-17 14:59:04.964",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:00:04.968",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:01:04.959",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:02:04.960",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:03:04.964",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:04:04.951",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:05:04.955",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:06:04.948",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:07:04.949",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:08:04.952",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:09:04.956",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:10:04.944",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:11:04.948",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:12:04.941",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:13:04.940",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:14:04.933",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:15:04.931",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:16:04.936",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:17:04.939",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:18:04.932",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:19:04.932",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:20:04.936",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:21:04.929",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:22:04.928",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:23:04.933",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:24:04.937",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:25:04.926",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:26:04.929",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:27:04.932",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:28:04.937",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:29:04.924",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:30:04.928",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:31:04.932",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:32:04.923",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:33:04.924",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:34:04.912",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:35:04.918",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:36:04.920",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:37:04.911",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:38:04.913",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:39:04.917",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:40:04.921",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:41:04.911",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:42:04.913",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:43:04.917",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:44:04.905",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:45:04.909",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:46:04.913",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:47:04.905",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:48:04.904",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:49:04.909",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:50:04.900",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:51:04.901",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:52:04.905",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:53:04.897",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:54:04.897",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:55:04.887",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:56:04.889",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:57:04.894",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:58:04.884",5.632257,0,0,5.584554,0
﻿"2022-05-17 15:59:04.886",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:00:04.889",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:01:04.895",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:02:04.886",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:03:04.884",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:04:04.875",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:05:04.877",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:06:04.881",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:07:04.873",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:08:04.873",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:09:04.877",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:10:04.881",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:11:04.871",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:12:04.874",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:13:04.878",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:14:04.865",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:15:04.869",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:16:04.858",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:17:04.861",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:18:04.866",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:19:04.870",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:20:04.857",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:21:04.861",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:22:04.866",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:23:04.853",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:24:04.857",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:25:04.851",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:26:04.850",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:27:04.853",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:28:04.841",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:29:04.846",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:30:04.849",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:31:04.841",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:32:04.841",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:33:04.845",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:34:04.851",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:35:04.838",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:36:04.842",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:37:04.846",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:38:04.836",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:39:04.837",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:40:04.841",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:41:04.846",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:42:04.834",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:43:04.838",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:44:04.826",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:45:04.830",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:46:04.822",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:47:04.822",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:48:04.825",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:49:04.830",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:50:04.823",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:51:04.822",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:52:04.827",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:53:04.830",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:54:04.819",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:55:04.822",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:56:04.810",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:57:04.814",5.632257,0,0,5.584554,0
﻿"2022-05-17 16:58:04.818",5.632257,0,0,5.584554,0
